Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.817241,0.03058,26.7251
2,SPARC,1.518727,0.059503,25.5235
3,SIEMENS,0.540654,0.022281,24.2654
4,HEXAWARE,0.559509,0.023285,24.0284
5,LUPIN,0.369099,0.015563,23.717
6,PGHH,0.237435,0.01395,17.0199
7,GILLETTE,0.477685,0.028263,16.9017
8,SUZLON,0.819728,0.051024,16.0656
9,FORTIS,0.494516,0.033448,14.7846
10,BHARATFORG,0.303415,0.022948,13.2219
11,MRPL,0.380446,0.029202,13.0279
12,SUNPHARMA,0.232569,0.018264,12.7338
13,BOSCHLTD,0.282133,0.02316,12.1817
14,BRITANNIA,0.207399,0.017365,11.9435
15,EMAMILTD,0.282037,0.023808,11.8464
16,BAJAJCON,0.288845,0.024416,11.8299
17,ASHOKLEY,0.35277,0.029885,11.8042
18,UNITDSPR,0.292568,0.024879,11.7596
19,KSCL,0.329766,0.028384,11.6179
20,UPL,0.255952,0.022628,11.3115
