Rank,Symbol,Momentum,Volatility,Score
1,ESSAROIL,4.958654,0.083701,59.2428
2,GODREJIND,1.429069,0.034385,41.5604
3,JINDALSTEL,2.481056,0.062336,39.8015
4,JAICORPLTD,1.415536,0.03639,38.8989
5,RNRL,2.566148,0.072533,35.3788
6,NLCINDIA,1.686234,0.052189,32.3102
7,MRPL,1.85641,0.063538,29.2172
8,LITL,1.28301,0.044845,28.6099
9,JPASSOCIAT,1.08546,0.041394,26.2229
10,EIHOTEL,0.616157,0.024039,25.632
11,PUNJLLOYD,0.883049,0.036746,24.0309
12,JSWSTEEL,0.804509,0.034654,23.2154
13,JPPOWER,1.210084,0.054162,22.342
14,TATACHEM,0.497868,0.022425,22.2019
15,RELINFRA,1.084982,0.050698,21.4009
16,GOLDTECH,0.569063,0.027115,20.9869
17,IOC,0.721339,0.034567,20.868
18,GAIL,0.666667,0.032423,20.5617
19,VEDL,0.872749,0.04263,20.4724
20,LT,0.637337,0.031642,20.1419
