Rank,Symbol,Momentum,Volatility,Score
1,JUBLPHARMA,0.939997,0.034838,26.9816
2,MRF,0.447439,0.020158,22.197
3,MARUTI,0.312305,0.014509,21.5243
4,BALKRISIND,0.4962,0.024728,20.0661
5,SRF,0.346947,0.018418,18.8376
6,AJANTPHARM,0.28751,0.015336,18.7473
7,CENTURYTEX,0.386227,0.021644,17.8448
8,APOLLOTYRE,0.404534,0.023702,17.0676
9,EICHERMOT,0.27373,0.016632,16.4581
10,IGL,0.257882,0.015669,16.4579
11,DHFL,0.339627,0.021735,15.6261
12,WHIRLPOOL,0.221615,0.014337,15.458
13,RECLTD,0.320889,0.021084,15.2199
14,RELCAPITAL,0.361125,0.024197,14.9243
15,BERGEPAINT,0.307351,0.020628,14.8999
16,SUNTV,0.354471,0.02424,14.6233
17,CANBK,0.365287,0.024998,14.6127
18,CAIRN,0.352146,0.024113,14.604
19,BAJAJFINSV,0.30522,0.021802,13.9994
20,HINDZINC,0.261692,0.018962,13.8005
