Rank,Symbol,Momentum,Volatility,Score
1,63MOONS,1.003989,0.046965,21.3774
2,CONCOR,0.333196,0.015793,21.098
3,APOLLOTYRE,0.499046,0.025628,19.4728
4,SHREECEM,0.29697,0.015499,19.1609
5,PAGEIND,0.248677,0.014672,16.9491
6,BPCL,0.382456,0.022859,16.7313
7,ENGINERSIN,0.292091,0.019665,14.8533
8,IOC,0.318868,0.021754,14.6577
9,NAUKRI,0.407213,0.028229,14.4252
10,ACC,0.229104,0.016375,13.9909
11,MUTHOOTFIN,0.55576,0.039955,13.9096
12,ULTRACEMCO,0.213565,0.015401,13.8672
13,VOLTAS,0.372774,0.027108,13.7515
14,ZYDUSLIFE,0.259468,0.018931,13.7059
15,BAJAJHLDNG,0.150745,0.01105,13.6416
16,HINDPETRO,0.685512,0.054022,12.6895
17,LT,0.205512,0.0162,12.6861
18,CUMMINSIND,0.255816,0.020222,12.6502
19,ASHOKLEY,0.328488,0.027395,11.9909
20,AUROPHARMA,0.307761,0.026267,11.7167
