Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.55327,0.031616,17.4995
2,LINDEINDIA,0.464096,0.028373,16.3569
3,TATAELXSI,0.511582,0.033472,15.284
4,ADANIENSOL,0.388512,0.026289,14.7788
5,ATGL,0.372338,0.027082,13.7487
6,ITC,0.186328,0.014572,12.787
7,SOLARINDS,0.260361,0.0208,12.5176
8,BANKBARODA,0.339492,0.028615,11.8641
9,JINDALSTEL,0.354803,0.030364,11.6851
10,HAL,0.243842,0.021108,11.5521
11,CUMMINSIND,0.196676,0.017945,10.96
12,INDHOTEL,0.262594,0.025484,10.3043
13,ADANIENT,0.025534,0.002602,9.8124
14,CHOLAFIN,0.2473,0.025774,9.5949
15,TRENT,0.221086,0.023783,9.296
16,VEDL,0.254254,0.027616,9.2068
17,NMDC,0.215885,0.02368,9.1167
18,HINDALCO,0.224901,0.025235,8.9121
19,CRISIL,0.164699,0.020449,8.0541
20,COALINDIA,0.215002,0.026791,8.025
