Rank,Symbol,Momentum,Volatility,Score
1,MINDTREE,0.427848,0.023804,17.9738
2,JINDALSTEL,0.579732,0.032621,17.7715
3,TECHM,0.283121,0.017099,16.558
4,BIOCON,0.509792,0.031002,16.4438
5,LTM,0.346238,0.021638,16.0013
6,JUBLPHARMA,0.481668,0.030602,15.7397
7,PFIZER,0.25197,0.016262,15.4942
8,VBL,0.331497,0.022231,14.9112
9,INFY,0.192457,0.012936,14.8772
10,ABB,0.207246,0.014721,14.0779
11,OFSS,0.155146,0.012349,12.5636
12,LTTS,0.436117,0.036723,11.8759
13,BLUEDART,0.167021,0.01416,11.7956
14,SYNGENE,0.182892,0.015707,11.6436
15,THERMAX,0.21293,0.019209,11.0852
16,CRISIL,0.096593,0.009574,10.0894
17,MPHASIS,0.176883,0.017804,9.9348
18,HCLTECH,0.133798,0.013864,9.651
19,ADANIENT,0.002973,0.00032,9.283
20,TCS,0.134045,0.014541,9.2182
