Rank,Symbol,Momentum,Volatility,Score
1,KARURVYSYA,0.369193,0.013172,28.0294
2,IBULHSGFIN,0.506606,0.018409,27.5196
3,GUJENERGY,0.436916,0.016771,26.0521
4,DHFL,0.493694,0.018998,25.9873
5,GFLLIMITED,0.584533,0.022571,25.897
6,SUNDARMFIN,0.383202,0.015095,25.3868
7,JSWDULUX,0.332752,0.013733,24.2299
8,RBLBANK,0.449018,0.018872,23.7923
9,RAJESHEXPO,0.271668,0.011596,23.4284
10,HDFCBANK,0.212329,0.009172,23.1493
11,JINDALSTEL,0.71875,0.031291,22.9699
12,IIFL,0.525443,0.022897,22.9477
13,SKFINDIA,0.238859,0.010497,22.7556
14,HAVELLS,0.358466,0.016098,22.2682
15,YESBANK,0.33008,0.015056,21.9236
16,LTF,0.389326,0.017772,21.9072
17,EDELWEISS,0.579369,0.026519,21.8477
18,INDUSINDBK,0.294885,0.013659,21.5897
19,NATCOPHARM,0.455855,0.021253,21.4493
20,FEDERALBNK,0.382464,0.018003,21.2447
