Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.383442,0.03239,42.7126
2,IDEA,1.7125,0.095411,17.9487
3,CIPLA,0.508741,0.035268,14.4252
4,LUPIN,0.425708,0.034175,12.4568
5,AUROPHARMA,0.690961,0.05669,12.1885
6,ZYDUSLIFE,0.441062,0.039191,11.2542
7,DRREDDY,0.343405,0.031577,10.8751
8,GLENMARK,0.509494,0.050721,10.045
9,SYNGENE,0.266725,0.027474,9.7084
10,MARICO,0.262169,0.028351,9.2474
11,RELIANCE,0.411111,0.046476,8.8456
12,BIOCON,0.295515,0.033644,8.7837
13,BAYERCROP,0.272679,0.035205,7.7454
14,APLLTD,0.37115,0.048547,7.6452
15,IOB,0.278788,0.036571,7.6231
16,SUNPHARMA,0.268972,0.035337,7.6117
17,NIACL,0.312564,0.046808,6.6775
18,STRTECH,0.26347,0.043469,6.0611
19,JUBLPHARMA,0.312336,0.051705,6.0408
20,IDBI,0.337302,0.058368,5.7789
