Rank,Symbol,Momentum,Volatility,Score
1,ZYDUSLIFE,0.255167,0.016858,15.1366
2,APOLLOTYRE,0.507767,0.033847,15.0019
3,ENGINERSIN,0.490326,0.034819,14.082
4,CUMMINSIND,0.221394,0.016373,13.522
5,3MINDIA,0.216819,0.016988,12.763
6,BANKBARODA,0.22996,0.018157,12.6652
7,CHENNPETRO,0.2329,0.018881,12.3352
8,HEROMOTOCO,0.220209,0.018235,12.0764
9,BAJAJ-AUTO,0.232755,0.019458,11.9619
10,CASTROLIND,0.218272,0.018319,11.9153
11,TITAN,0.248767,0.022194,11.2089
12,COROMANDEL,0.229722,0.020513,11.1987
13,ADANIPORTS,0.241316,0.021557,11.1943
14,IGL,0.17602,0.015971,11.0211
15,ALBK,0.227648,0.021105,10.7865
16,ULTRACEMCO,0.188838,0.017978,10.5036
17,SIEMENS,0.201982,0.020425,9.8891
18,INDUSINDBK,0.25,0.025351,9.8614
19,STLTECH,0.225327,0.023354,9.6482
20,J&KBANK,0.15421,0.016103,9.5766
