Rank,Symbol,Momentum,Volatility,Score
1,BAJAJHIND,3.784615,0.055519,68.1678
2,PANACEABIO,1.816729,0.029972,60.6142
3,GOLDTECH,2.390698,0.040463,59.0833
4,BAJAJFINSV,1.756893,0.032189,54.5805
5,AUROPHARMA,1.878064,0.03601,52.1542
6,JAICORPLTD,2.556733,0.053015,48.227
7,KPIL,1.893528,0.043435,43.5949
8,LICHSGFIN,1.850598,0.043261,42.7773
9,BBTC,1.600652,0.038139,41.969
10,VOLTAS,2.3206,0.056048,41.4037
11,SOBHA,1.842675,0.046799,39.3745
12,JSWSTEEL,2.423701,0.06315,38.3799
13,THERMAX,1.499238,0.039397,38.0547
14,JPPOWER,2.279245,0.060342,37.7719
15,BFUTILITIE,1.521349,0.040993,37.1124
16,IL&FSENGG,1.528107,0.042209,36.2034
17,CENTRALBK,1.549206,0.043346,35.7407
18,YESBANK,1.925056,0.055964,34.3979
19,HDIL,2.473348,0.072002,34.3509
20,NCC,1.894857,0.055506,34.1376
