Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.341073,0.030689,43.6992
2,JUBLPHARMA,1.560369,0.039008,40.0013
3,TATACOMM,1.584674,0.043265,36.6271
4,IDEA,2.295082,0.074231,30.9182
5,IDBI,1.518135,0.049155,30.8849
6,BAYERCROP,0.86206,0.030282,28.4682
7,SYNGENE,0.666393,0.024419,27.2894
8,ATGL,0.841011,0.032433,25.9308
9,AUROPHARMA,0.987892,0.040211,24.5676
10,M&M,0.94136,0.040189,23.4233
11,ESCORTS,0.738059,0.031538,23.4019
12,BALKRISIND,0.591682,0.026811,22.0685
13,GLENMARK,1.135148,0.051612,21.9938
14,RELIANCE,0.629284,0.028838,21.8211
15,MUTHOOTFIN,0.834491,0.038568,21.6371
16,ISEC,0.752935,0.03598,20.9263
17,FRETAIL,0.908602,0.043503,20.886
18,VEDL,1.073791,0.051829,20.7179
19,JINDALSTEL,1.193594,0.057891,20.618
20,QUESS,0.702182,0.034803,20.176
