Rank,Symbol,Momentum,Volatility,Score
1,GOLDTECH,2.390698,0.036392,65.6928
2,BAJAJHIND,3.784615,0.058025,65.2244
3,PANACEABIO,1.816729,0.028941,62.7726
4,BAJAJFINSV,1.756893,0.032497,54.0625
5,AUROPHARMA,1.878064,0.037307,50.3413
6,JAICORPLTD,2.556733,0.055555,46.0214
7,LICHSGFIN,1.850598,0.044615,41.479
8,BBTC,1.600652,0.038895,41.1536
9,KPIL,1.893528,0.046036,41.1315
10,VOLTAS,2.3206,0.05818,39.8865
11,BFUTILITIE,1.521349,0.039957,38.0749
12,IL&FSENGG,1.528107,0.040348,37.8735
13,JSWSTEEL,2.423701,0.064709,37.4551
14,SOBHA,1.842675,0.049848,36.9661
15,WELSPUNIND,1.580925,0.042782,36.953
16,THERMAX,1.499238,0.041419,36.1969
17,JPPOWER,2.279245,0.063546,35.8674
18,CENTRALBK,1.549206,0.045375,34.1424
19,YESBANK,1.925056,0.058036,33.1702
20,ABAN,2.276818,0.068938,33.0272
