Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.207813,0.017614,11.7983
2,WELSPUNIND,0.363556,0.031091,11.6933
3,NATIONALUM,0.393996,0.037908,10.3934
4,BEL,0.163772,0.018865,8.6811
5,POWERGRID,0.138147,0.015929,8.6724
6,ADANIPOWER,0.270567,0.032461,8.335
7,VEDL,0.25641,0.031782,8.0677
8,SAIL,0.178674,0.022152,8.0657
9,ADANIENT,0.00075,9.3e-05,8.0362
10,JSWSTEEL,0.170389,0.021628,7.8781
11,HCLTECH,0.12337,0.016032,7.6952
12,HINDALCO,0.214166,0.029595,7.2366
13,NTPC,0.113957,0.015924,7.1562
14,CESC,0.109476,0.015677,6.9831
15,TORNTPOWER,0.122331,0.01759,6.9546
16,HINDZINC,0.166634,0.025213,6.6091
17,SUZLON,0.155116,0.023904,6.4892
18,IGL,0.093602,0.01522,6.1499
19,HINDPETRO,0.144441,0.023723,6.0887
20,TATAELXSI,0.149902,0.025647,5.8447
