Rank,Symbol,Momentum,Volatility,Score
1,ADANIENT,0.002242,0.000236,9.5184
2,OPTOCIRCUI,0.313341,0.052979,5.9144
3,STLTECH,0.177695,0.066546,2.6702
4,GSFC,0.061538,0.041746,1.4741
5,DABUR,0.059039,0.045053,1.3104
6,FINPIPE,0.066128,0.057759,1.1449
7,ESSAROIL,0.085535,0.076114,1.1238
8,GUJALKALI,0.052527,0.063412,0.8283
9,ULTRACEMCO,0.02134,0.042852,0.498
10,CONCOR,0.016723,0.038103,0.4389
11,RELCAPITAL,0.009546,0.056313,0.1695
12,INDIABULLS,0.000605,0.073794,0.0082
13,RAMCOCEM,-0.00559,0.045858,-0.1219
14,ASTRAZEN,-0.012113,0.040027,-0.3026
15,RCF,-0.019526,0.062045,-0.3147
16,BBTC,-0.023386,0.062828,-0.3722
17,IPCL,-0.017101,0.043546,-0.3927
18,SAIL,-0.030779,0.054112,-0.5688
19,INDIACEM,-0.048013,0.064172,-0.7482
20,INFY,-0.024827,0.028881,-0.8596
