Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.267482,0.012803,20.8928
2,TITAN,0.224964,0.011998,18.7499
3,BATAINDIA,0.263477,0.015944,16.5247
4,AXISBANK,0.253528,0.015431,16.4301
5,MANAPPURAM,0.356061,0.022479,15.8395
6,RELIANCE,0.232126,0.016055,14.4581
7,RBLBANK,0.203733,0.014384,14.1635
8,PIIND,0.194248,0.013929,13.9452
9,3MINDIA,0.213907,0.016551,12.9244
10,IDFCFIRSTB,0.280277,0.02298,12.1967
11,MGL,0.172017,0.014254,12.0678
12,PFIZER,0.179454,0.01492,12.0276
13,RAJESHEXPO,0.163333,0.013741,11.8864
14,DBL,0.529748,0.045499,11.6432
15,VOLTAS,0.170308,0.014858,11.4625
16,SRF,0.206234,0.018096,11.3964
17,NAUKRI,0.288091,0.025474,11.3092
18,VAKRANGEE,0.395284,0.035111,11.2583
19,MUTHOOTFIN,0.225684,0.020168,11.1905
20,RECLTD,0.284334,0.026446,10.7516
