Rank,Symbol,Momentum,Volatility,Score
1,M&M,0.345168,0.019685,17.5344
2,TVSMOTOR,0.315207,0.019357,16.2838
3,ENDURANCE,0.312168,0.022634,13.7919
4,HEROMOTOCO,0.261036,0.02019,12.9287
5,BLUEDART,0.240375,0.01963,12.2451
6,AIAENG,0.316964,0.026108,12.1405
7,VBL,0.268854,0.022413,11.9956
8,EICHERMOT,0.222922,0.022024,10.122
9,HINDUNILVR,0.157261,0.019223,8.1808
10,BRITANNIA,0.133074,0.016985,7.8347
11,COROMANDEL,0.181169,0.023133,7.8315
12,MARUTI,0.138985,0.01786,7.782
13,MRF,0.132378,0.017556,7.5404
14,SCHAEFFLER,0.175991,0.024133,7.2927
15,PHOENIXLTD,0.187477,0.02581,7.2638
16,ABB,0.17252,0.024175,7.1364
17,SUMICHEM,0.153909,0.024342,6.3228
18,TIINDIA,0.179027,0.028769,6.2229
19,BOSCHLTD,0.136864,0.022191,6.1675
20,ITC,0.094417,0.015342,6.1541
