Rank,Symbol,Momentum,Volatility,Score
1,GLAXO,0.251488,0.011823,21.2716
2,BRITANNIA,0.226112,0.011446,19.7545
3,KOTAKBANK,0.200885,0.010899,18.4316
4,TCS,0.249345,0.015759,15.8226
5,HINDUNILVR,0.187346,0.012108,15.4729
6,DHANI,0.699425,0.046435,15.0625
7,DABUR,0.161917,0.010806,14.9836
8,DHFL,0.179993,0.014546,12.3739
9,BAJFINANCE,0.201044,0.017757,11.3217
10,JUBLFOOD,0.187359,0.017193,10.8972
11,MINDTREE,0.224518,0.020889,10.748
12,M&M,0.158921,0.014889,10.674
13,PFIZER,0.181793,0.017305,10.5054
14,HDFCBANK,0.104537,0.010232,10.2162
15,GODREJCP,0.128845,0.013362,9.6424
16,INFY,0.139122,0.014444,9.6315
17,VBL,0.168282,0.018399,9.1462
18,MPHASIS,0.246637,0.028257,8.7282
19,UBL,0.161095,0.018949,8.5015
20,RBLBANK,0.111883,0.013191,8.4819
