Rank,Symbol,Momentum,Volatility,Score
1,SUZLON,0.793857,0.028742,27.6198
2,COLPAL,0.306589,0.013737,22.3185
3,TRENT,0.505394,0.026103,19.3617
4,LALPATHLAB,0.262399,0.013613,19.2756
5,COROMANDEL,0.354272,0.018669,18.9763
6,SUNPHARMA,0.212199,0.011592,18.3061
7,INFY,0.269282,0.014839,18.1468
8,LUPIN,0.305653,0.017159,17.8126
9,KALYANKJIL,0.463287,0.026114,17.7408
10,TORNTPHARM,0.255991,0.01445,17.7158
11,OFSS,0.446683,0.025311,17.6477
12,PAYTM,0.62071,0.035173,17.6472
13,ICICIGI,0.282329,0.016054,17.5861
14,ATUL,0.330523,0.019592,16.8705
15,ETERNAL,0.446311,0.026501,16.8414
16,HCLTECH,0.223093,0.013568,16.4421
17,EMAMILTD,0.519865,0.032111,16.1896
18,OIL,0.566641,0.035459,15.98
19,DIXON,0.458759,0.028884,15.8826
20,HDFCLIFE,0.260264,0.016712,15.5735
