Rank,Symbol,Momentum,Volatility,Score
1,APOLLOHOSP,0.176678,0.016971,10.4105
2,GMDCLTD,0.274375,0.026536,10.3398
3,NTPC,0.176707,0.017551,10.0682
4,ABAN,0.301512,0.030955,9.7405
5,ZEEL,0.227071,0.025782,8.8072
6,SKFINDIA,0.168996,0.019524,8.6557
7,BIOCON,0.257406,0.031665,8.1291
8,JINDALSAW,0.197605,0.02516,7.8541
9,JSWSTEEL,0.209104,0.029501,7.0881
10,CENTBOP,0.190865,0.027218,7.0123
11,BHARTIARTL,0.172232,0.024779,6.9508
12,PUNJABTRAC,0.195858,0.029674,6.6002
13,SAIL,0.246111,0.038035,6.4707
14,BEL,0.186306,0.030339,6.1407
15,CESC,0.190835,0.031697,6.0206
16,OFSS,0.090504,0.017473,5.1796
17,MARICO,0.105448,0.020728,5.0872
18,KOTAKBANK,0.129389,0.025953,4.9855
19,KTKBANK,0.091962,0.018532,4.9624
20,ROLTA,0.202374,0.043888,4.6112
