Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,1.007546,0.030507,33.0263
2,MINDTREE,0.670769,0.026672,25.1484
3,IRCTC,1.0137,0.042638,23.7747
4,RELIANCE,0.278538,0.01311,21.2463
5,TATAPOWER,0.832439,0.039554,21.0458
6,ATGL,0.535739,0.025855,20.721
7,TATAELXSI,0.444603,0.022344,19.8979
8,TITAN,0.394986,0.020934,18.8678
9,TMPV,0.684525,0.03728,18.3617
10,SRF,0.447449,0.024371,18.3602
11,JSWENERGY,0.50772,0.02837,17.8963
12,LTM,0.50446,0.028244,17.8609
13,TECHM,0.353839,0.020017,17.6771
14,BAJAJFINSV,0.351271,0.020402,17.2175
15,KOTAKBANK,0.278836,0.016196,17.2166
16,ONGC,0.369821,0.022225,16.6396
17,IOC,0.257335,0.015619,16.4757
18,HDFCBANK,0.16739,0.010197,16.415
19,GODREJPROP,0.533779,0.032628,16.3598
20,BATAINDIA,0.277658,0.017434,15.926
