Rank,Symbol,Momentum,Volatility,Score
1,HEXAWARE,0.479609,0.022845,20.9938
2,GESHIP,0.342179,0.016819,20.3448
3,INFY,0.250692,0.013783,18.1878
4,HCLTECH,0.400274,0.022056,18.1481
5,TCS,0.298257,0.018799,15.866
6,TECHM,0.303582,0.020944,14.4951
7,COROMANDEL,0.275805,0.023693,11.6408
8,OFSS,0.138278,0.011889,11.6305
9,FORTIS,0.109205,0.010452,10.4485
10,HEROMOTOCO,0.218171,0.023507,9.2812
11,MANAPPURAM,0.354839,0.041513,8.5476
12,NMDC,0.227254,0.027591,8.2365
13,BIOCON,0.165123,0.021292,7.7551
14,MPHASIS,0.162035,0.022015,7.3601
15,HINDZINC,0.25371,0.035324,7.1824
16,BRITANNIA,0.137386,0.01944,7.0672
17,IDEA,0.208919,0.029664,7.0428
18,SUNPHARMA,0.170511,0.024287,7.0208
19,MOTHERSON,0.172846,0.025041,6.9024
20,ASTRAZEN,0.247609,0.036364,6.8091
