Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.149725,0.016132,9.2811
2,GRASIM,0.071742,0.012987,5.5239
3,PFIZER,0.059926,0.011077,5.4098
4,MOTHERSON,0.114481,0.026389,4.3382
5,MARICO,0.07922,0.021659,3.6576
6,CAIRN,0.053989,0.015017,3.5952
7,OPTOCIRCUI,0.093032,0.028203,3.2986
8,SIEMENS,0.081562,0.025695,3.1743
9,CRISIL,0.029713,0.009384,3.1663
10,AMTEKAUTO,0.089112,0.028165,3.1639
11,SANOFI,0.044928,0.014205,3.1629
12,POWERGRID,0.025601,0.009477,2.7013
13,JINDALSAW,0.064661,0.024397,2.6503
14,NATIONALUM,0.058284,0.022738,2.5632
15,BAJAJFINSV,0.100159,0.039399,2.5422
16,LICHSGFIN,0.078189,0.034116,2.2919
17,FORTIS,0.039222,0.017256,2.2729
18,TECHM,0.060004,0.028812,2.0826
19,HINDZINC,0.040154,0.019355,2.0746
20,BANKINDIA,0.055234,0.027264,2.0259
