Rank,Symbol,Momentum,Volatility,Score
1,POWERINDIA,0.480969,0.031377,15.3287
2,ABB,0.317267,0.024333,13.0383
3,ONGC,0.247083,0.021564,11.4579
4,PREMIERENE,0.309757,0.027387,11.3103
5,GVT&D,0.302638,0.030547,9.9071
6,CUMMINSIND,0.191695,0.021666,8.8476
7,LINDEINDIA,0.222099,0.02704,8.2139
8,DMART,0.165127,0.020227,8.1638
9,POWERGRID,0.149634,0.018345,8.1567
10,ADANIPOWER,0.206033,0.026231,7.8547
11,APARINDS,0.312889,0.040013,7.8197
12,VEDL,0.221308,0.028732,7.7024
13,ICICIAMC,0.195961,0.026192,7.4817
14,JINDALSTEL,0.183504,0.025087,7.3148
15,WAAREEENER,0.237339,0.032824,7.2305
16,BHARATFORG,0.196204,0.027269,7.195
17,PFC,0.171296,0.024712,6.9316
18,NATIONALUM,0.236432,0.035288,6.7
19,THERMAX,0.154733,0.024091,6.4228
20,NTPC,0.099448,0.015691,6.3381
