Rank,Symbol,Momentum,Volatility,Score
1,M&M,0.345168,0.020036,17.2271
2,TVSMOTOR,0.315207,0.018314,17.211
3,ENDURANCE,0.312168,0.021419,14.5743
4,HEROMOTOCO,0.261036,0.020093,12.9911
5,VBL,0.268854,0.02094,12.8395
6,AIAENG,0.316964,0.027587,11.4894
7,BLUEDART,0.240375,0.020998,11.4475
8,EICHERMOT,0.222922,0.022142,10.0679
9,HINDUNILVR,0.157261,0.018256,8.6142
10,COROMANDEL,0.181169,0.023194,7.811
11,BRITANNIA,0.133074,0.017069,7.796
12,SCHAEFFLER,0.175991,0.022716,7.7475
13,MARUTI,0.138985,0.017951,7.7425
14,PHOENIXLTD,0.187477,0.024626,7.6129
15,MRF,0.132378,0.017901,7.3952
16,ABB,0.17252,0.025677,6.7187
17,TIINDIA,0.179027,0.029075,6.1574
18,ITC,0.094417,0.015405,6.1288
19,BOSCHLTD,0.136864,0.023015,5.9468
20,SUMICHEM,0.153909,0.026093,5.8985
