Rank,Symbol,Momentum,Volatility,Score
1,CHOLAFIN,0.516962,0.016276,31.763
2,GODREJPROP,0.477331,0.015512,30.772
3,LTF,0.591289,0.01925,30.7163
4,AUBANK,0.391834,0.013186,29.7159
5,ASTRAL,0.446374,0.015306,29.1627
6,TMPV,0.386449,0.014455,26.7339
7,INDIGO,0.345455,0.013369,25.8392
8,LUPIN,0.352963,0.013892,25.4072
9,UNITDSPR,0.214546,0.008897,24.1145
10,IDFCFIRSTB,0.432605,0.018016,24.0127
11,BAJFINANCE,0.364583,0.015862,22.9851
12,DIXON,0.487855,0.021888,22.2892
13,TRENT,0.272238,0.012263,22.2007
14,M&MFIN,0.43215,0.019622,22.0241
15,BAJAJFINSV,0.273743,0.012594,21.7361
16,PFC,0.411934,0.019034,21.6424
17,ASIANPAINT,0.191989,0.008873,21.6371
18,LODHA,0.548948,0.025533,21.4997
19,RECLTD,0.398895,0.018807,21.21
20,ITC,0.20691,0.009856,20.9941
