Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.957708,0.033733,28.3909
2,LTM,0.311965,0.016425,18.9928
3,SOLARINDS,0.250115,0.013658,18.3128
4,KRBL,0.367325,0.020159,18.2211
5,PAGEIND,0.31762,0.017951,17.6942
6,UBL,0.367464,0.022059,16.6579
7,LTTS,0.263596,0.016028,16.4458
8,BALKRISIND,0.319561,0.020323,15.7244
9,GODREJPROP,0.347805,0.022354,15.5589
10,VAKRANGEE,0.355804,0.022885,15.5474
11,TVSMOTOR,0.193918,0.012615,15.3725
12,SYMPHONY,0.279926,0.018943,14.7771
13,SCHAEFFLER,0.178207,0.012579,14.1671
14,MPHASIS,0.245645,0.017692,13.8848
15,DHFL,0.410245,0.029759,13.7855
16,SHRIRAMFIN,0.308609,0.02249,13.7218
17,GILLETTE,0.104268,0.007636,13.655
18,DIVISLAB,0.5221,0.039945,13.0704
19,BHARATFIN,0.203655,0.015648,13.0144
20,BRITANNIA,0.135432,0.01079,12.5511
