Rank,Symbol,Momentum,Volatility,Score
1,ZYDUSLIFE,0.472371,0.016766,28.1744
2,ADANIGREEN,0.706919,0.026074,27.1124
3,ADANIPORTS,0.478973,0.019789,24.2041
4,TMPV,0.35776,0.016049,22.2912
5,SUNPHARMA,0.278358,0.013111,21.2313
6,OIL,0.728062,0.034766,20.942
7,TATAMTRDVR,0.32422,0.015844,20.4629
8,DLF,0.384675,0.019655,19.5718
9,PERSISTENT,0.305351,0.015816,19.3066
10,HDFCAMC,0.299047,0.015531,19.2544
11,BOSCHLTD,0.290875,0.015121,19.2361
12,BEL,0.339303,0.018204,18.6392
13,BAJAJ-AUTO,0.320388,0.01725,18.5727
14,CUMMINSIND,0.389324,0.021155,18.4036
15,OFSS,0.887796,0.049072,18.0918
16,IRFC,0.929319,0.052539,17.6882
17,MRF,0.309594,0.01754,17.6511
18,PNB,0.441791,0.025245,17.5002
19,THERMAX,0.32533,0.018785,17.3189
20,LUPIN,0.282258,0.016448,17.1607
