Rank,Symbol,Momentum,Volatility,Score
1,JUBLFOOD,0.326185,0.023108,14.116
2,TECHM,0.272709,0.019445,14.0245
3,ASHOKLEY,0.248209,0.018857,13.1629
4,MINDTREE,0.334981,0.031471,10.6441
5,BHARATFIN,0.121163,0.013253,9.1421
6,INDUSINDBK,0.11131,0.012596,8.8368
7,GODREJCP,0.1309,0.015307,8.5518
8,HEXAWARE,0.213084,0.027196,7.835
9,DMART,0.15959,0.020863,7.6495
10,INFY,0.100237,0.01323,7.5764
11,LTM,0.235333,0.031989,7.3567
12,HCLTECH,0.114715,0.016914,6.7823
13,CHOLAFIN,0.118109,0.017549,6.7303
14,TITAN,0.107514,0.016153,6.6558
15,KOTAKBANK,0.096605,0.014584,6.6239
16,SANOFI,0.088707,0.013395,6.6223
17,MPHASIS,0.147037,0.022423,6.5574
18,BRITANNIA,0.077835,0.012004,6.484
19,HDFC,0.091641,0.014562,6.2929
20,IPCALAB,0.108786,0.018713,5.8134
