Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.55327,0.030733,18.0022
2,TATAELXSI,0.511582,0.035018,14.6092
3,LINDEINDIA,0.464096,0.032848,14.1287
4,ADANIENSOL,0.388512,0.02864,13.5654
5,ATGL,0.372338,0.030345,12.2702
6,ITC,0.186328,0.016202,11.5004
7,SOLARINDS,0.260361,0.022685,11.4774
8,JINDALSTEL,0.354803,0.032341,10.9706
9,HAL,0.243842,0.02265,10.7656
10,BANKBARODA,0.339492,0.03212,10.5694
11,CUMMINSIND,0.196676,0.019402,10.1368
12,INDHOTEL,0.262594,0.027242,9.6392
13,CHOLAFIN,0.2473,0.026143,9.4597
14,ADANIENT,0.025534,0.002889,8.838
15,VEDL,0.254254,0.029428,8.6398
16,TRENT,0.221086,0.026074,8.479
17,NMDC,0.215885,0.025998,8.304
18,HINDALCO,0.224901,0.027722,8.1128
19,OIL,0.202426,0.025398,7.9701
20,BAJAJHLDNG,0.171153,0.022943,7.4599
