Rank,Symbol,Momentum,Volatility,Score
1,APLLTD,0.344005,0.019658,17.4991
2,PAGEIND,0.396997,0.024901,15.9431
3,TTKPRESTIG,0.313856,0.020279,15.4767
4,RAJESHEXPO,0.360938,0.023461,15.3846
5,AJANTPHARM,0.448609,0.032864,13.6504
6,INDUSTOWER,0.302462,0.025283,11.9632
7,UPL,0.329125,0.027803,11.8378
8,STAR,0.388306,0.035273,11.0085
9,VOLTAS,0.299571,0.027526,10.8831
10,AUROPHARMA,0.330107,0.031519,10.4732
11,ZYDUSLIFE,0.228039,0.023159,9.8465
12,BHARTIARTL,0.198193,0.020394,9.718
13,BRITANNIA,0.221388,0.023819,9.2946
14,MARICO,0.228791,0.025254,9.0597
15,OFSS,0.113633,0.012999,8.7415
16,CENTURYTEX,0.323827,0.039647,8.1677
17,EICHERMOT,0.195494,0.024124,8.1036
18,CONCOR,0.181113,0.022804,7.9422
19,DISHTV,0.222088,0.029321,7.5745
20,TORNTPHARM,0.154915,0.021869,7.0839
