Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.252725,0.032833,7.6972
2,IPCALAB,0.123201,0.031836,3.8699
3,ALKEM,0.087131,0.023113,3.7698
4,PIDILITIND,0.049815,0.02053,2.4264
5,DIVISLAB,0.03476,0.023314,1.4909
6,GUJENERGY,0.025698,0.023135,1.1108
7,COROMANDEL,0.017668,0.020802,0.8493
8,YESBANK,0.084592,0.158815,0.5326
9,ABBOTINDIA,0.004591,0.028829,0.1593
10,BAYERCROP,-0.007316,0.020739,-0.3528
11,ATUL,-0.020467,0.029932,-0.6838
12,BHARTIARTL,-0.027187,0.026114,-1.0411
13,AARTIIND,-0.04278,0.031902,-1.341
14,BLUEDART,-0.045535,0.032723,-1.3915
15,TORNTPOWER,-0.032599,0.022648,-1.4394
16,DMART,-0.051063,0.029733,-1.7174
17,TORNTPHARM,-0.051084,0.025251,-2.0231
18,VBL,-0.066362,0.032694,-2.0298
19,HONAUT,-0.084389,0.039641,-2.1288
20,ESCORTS,-0.082093,0.03719,-2.2074
