Rank,Symbol,Momentum,Volatility,Score
1,PIDILITIND,0.796078,0.024179,32.9239
2,JINDALSTEL,0.581139,0.017844,32.5671
3,VEDL,2.662162,0.087839,30.3072
4,PANACEABIO,0.880263,0.030814,28.5671
5,HCC,0.656,0.024283,27.0149
6,STERLINBIO,1.017334,0.040208,25.3015
7,VOLTAS,0.830439,0.034053,24.3863
8,TATACONSUM,0.403421,0.017391,23.1973
9,SBIN,0.359239,0.015829,22.6953
10,BHARTIARTL,0.437605,0.020098,21.7734
11,CONCOR,0.431529,0.020161,21.4045
12,DCMSHRIRAM,0.670846,0.031508,21.2915
13,EIDPARRY,0.562636,0.026546,21.1949
14,ABB,0.314444,0.015542,20.2318
15,OPTOCIRCUI,0.727822,0.037069,19.6343
16,ACC,0.266993,0.013949,19.1407
17,GAMMONIND,0.434313,0.023152,18.7592
18,EIHOTEL,0.35783,0.019937,17.9484
19,ABAN,0.442932,0.025144,17.616
20,LMW,0.405756,0.023485,17.2773
