Rank,Symbol,Momentum,Volatility,Score
1,COLPAL,0.366278,0.019709,18.584
2,BERGEPAINT,0.38169,0.020713,18.4278
3,ASIANPAINT,0.312036,0.019984,15.6141
4,DMART,0.32853,0.023251,14.1295
5,GLAXO,0.180093,0.014687,12.2622
6,BATAINDIA,0.212148,0.017851,11.8841
7,HDFCAMC,0.347461,0.030112,11.5391
8,PIDILITIND,0.224087,0.019678,11.3875
9,HDFCLIFE,0.240256,0.022125,10.859
10,ALKEM,0.151022,0.014956,10.0975
11,WHIRLPOOL,0.186567,0.018901,9.8706
12,NATCOPHARM,0.120477,0.013063,9.223
13,DABUR,0.112881,0.012396,9.1063
14,ICICIPRULI,0.17364,0.019143,9.0705
15,INDIGO,0.17121,0.02005,8.5391
16,GSPL,0.11909,0.014977,7.9517
17,BPCL,0.26327,0.033347,7.8949
18,HINDUNILVR,0.129592,0.016885,7.675
19,GSKCONS,0.124211,0.016235,7.6506
20,ISEC,0.293864,0.038864,7.5613
