Rank,Symbol,Momentum,Volatility,Score
1,HINDZINC,0.274043,0.021895,12.5163
2,GLAXO,0.169695,0.014086,12.0474
3,JSWSTEEL,0.208624,0.020695,10.0809
4,AMBUJACEM,0.164234,0.01654,9.9298
5,ULTRACEMCO,0.165342,0.016801,9.841
6,YESBANK,0.212327,0.027134,7.825
7,CHOLAFIN,0.143738,0.019285,7.4535
8,INFY,0.117295,0.015798,7.4247
9,ASHOKLEY,0.19837,0.02683,7.3935
10,TATASTEEL,0.236863,0.032476,7.2934
11,HEXAWARE,0.146269,0.023184,6.309
12,PGHH,0.108232,0.017229,6.282
13,TVSMOTOR,0.131033,0.021263,6.1626
14,HEROMOTOCO,0.118754,0.020643,5.7527
15,NHPC,0.118605,0.021399,5.5424
16,BAJFINANCE,0.140496,0.02601,5.4015
17,PERSISTENT,0.145087,0.027225,5.3292
18,ABB,0.156051,0.031553,4.9456
19,APOLLOTYRE,0.119743,0.024569,4.8738
20,EICHERMOT,0.100527,0.02125,4.7306
