Rank,Symbol,Momentum,Volatility,Score
1,M&MFIN,0.257191,0.019872,12.9426
2,OIL,0.322851,0.025431,12.6951
3,PERSISTENT,0.262853,0.021827,12.0427
4,ZYDUSLIFE,0.197583,0.016857,11.7209
5,LINDEINDIA,0.223258,0.020117,11.098
6,PAYTM,0.421106,0.038083,11.0577
7,POLYCAB,0.196231,0.019406,10.1121
8,SUPREMEIND,0.20561,0.020619,9.972
9,ZFCVINDIA,0.089489,0.009337,9.5841
10,MPHASIS,0.152118,0.015985,9.516
11,CUMMINSIND,0.175057,0.018919,9.253
12,ITC,0.125165,0.013649,9.1706
13,IOC,0.117974,0.01303,9.0537
14,SIEMENS,0.134308,0.01527,8.7953
15,ONGC,0.122983,0.014172,8.6778
16,RAMCOCEM,0.112383,0.013878,8.0978
17,APLAPOLLO,0.173271,0.021803,7.9472
18,BOSCHLTD,0.082716,0.010486,7.8884
19,GODREJCP,0.09191,0.012364,7.4338
20,BRITANNIA,0.081611,0.011082,7.3641
