Rank,Symbol,Volatility
1,ZFCVINDIA,0.005514
2,NHPC,0.006761
3,SJVN,0.00698
4,SHRIRAMCIT,0.007876
5,HDFCBANK,0.008218
6,BAJAJ-AUTO,0.008776
7,3MINDIA,0.008845
8,SKFINDIA,0.008953
9,SUPREMEIND,0.009258
10,RAMCOCEM,0.009374
11,ICICIPRULI,0.009394
12,HCLTECH,0.009444
13,HINDUNILVR,0.009743
14,KOTAKBANK,0.009904
15,SHREECEM,0.010132
16,WIPRO,0.010159
17,HATSUN,0.010211
18,COROMANDEL,0.010232
19,NTPC,0.010233
20,ASIANPAINT,0.010242
