Rank,Symbol,Volatility
1,ADANIENT,0.002798
2,HINDZINC,0.007455
3,PGHH,0.008803
4,HONAUT,0.009758
5,BATAINDIA,0.010671
6,RELAXO,0.010711
7,STARHEALTH,0.011348
8,VINATIORGA,0.011601
9,DMART,0.011611
10,MARICO,0.01164
11,ASIANPAINT,0.011705
12,NESTLEIND,0.011772
13,ASHOKLEY,0.011783
14,DIVISLAB,0.012024
15,HINDUNILVR,0.01208
16,TITAN,0.012273
17,ICICIBANK,0.012613
18,LUPIN,0.012684
19,ITC,0.012694
20,BAJAJFINSV,0.012698
