Rank,Symbol,Volatility
1,IIFL,0.011094
2,PGHH,0.011195
3,HINDUNILVR,0.011537
4,GLAXO,0.012393
5,TCS,0.012409
6,CMC,0.012564
7,DBCORP,0.013066
8,KARURVYSYA,0.013177
9,HDFCBANK,0.013309
10,MPHASIS,0.013451
11,GRASIM,0.013498
12,ITC,0.01442
13,ACC,0.014974
14,HONAUT,0.015474
15,COLPAL,0.015709
16,AIAENG,0.015742
17,SJVN,0.01599
18,TTKPRESTIG,0.015999
19,INDHOTEL,0.016222
20,SKFINDIA,0.016325
