Rank,Symbol,Volatility
1,GLAXO,0.00565
2,MINDTREE,0.006291
3,WIPRO,0.009058
4,CUB,0.009763
5,COLPAL,0.009969
6,ZFCVINDIA,0.010088
7,INFY,0.010232
8,CHOLAHLDNG,0.010416
9,HDFCBANK,0.010887
10,HATSUN,0.011198
11,OIL,0.011396
12,RAJESHEXPO,0.011402
13,NIACL,0.011462
14,HINDUNILVR,0.011559
15,OFSS,0.011733
16,SJVN,0.011744
17,PGHH,0.011873
18,HCLTECH,0.011972
19,ENDURANCE,0.01212
20,GSKCONS,0.012216
