Rank,Symbol,Volatility
1,ADANIENT,0.000585
2,GLAXO,0.00966
3,RAYMOND,0.010555
4,M&MFIN,0.012196
5,BRITANNIA,0.01234
6,CONCOR,0.012822
7,LUPIN,0.012936
8,GODREJCP,0.013586
9,PGHH,0.01424
10,KANSAINER,0.014293
11,PFIZER,0.014434
12,APOLLOHOSP,0.014607
13,BERGEPAINT,0.015036
14,KPIL,0.015291
15,AUROPHARMA,0.01578
16,IGL,0.015781
17,PIDILITIND,0.015909
18,RAMCOCEM,0.015994
19,NDTV,0.01612
20,INDHOTEL,0.016164
