Rank,Symbol,Volatility
1,ADANIENT,0.000117
2,VIDEOIND,0.00163
3,SKFINDIA,0.005051
4,SCHAEFFLER,0.006192
5,DBCORP,0.007644
6,DRREDDY,0.007937
7,SUNDARMFIN,0.008472
8,HDFCBANK,0.008837
9,SANOFI,0.009396
10,3MINDIA,0.009447
11,BAJAJCON,0.009972
12,KOTAKBANK,0.010093
13,THOMASCOOK,0.01053
14,ABB,0.010562
15,OFSS,0.010591
16,PFIZER,0.010651
17,INFY,0.010854
18,CRISIL,0.0109
19,COALINDIA,0.010909
20,GSKCONS,0.011019
