Rank,Symbol,Volatility
1,ADANIENT,8.3e-05
2,COLPAL,0.006169
3,GILLETTE,0.006204
4,GLAXO,0.006938
5,SCHAEFFLER,0.00788
6,HDFCBANK,0.008035
7,PFIZER,0.008598
8,CENTRALBK,0.008685
9,NH,0.009254
10,WIPRO,0.009474
11,DRREDDY,0.009482
12,GFLLIMITED,0.009838
13,GSKCONS,0.009925
14,APLLTD,0.010054
15,HONAUT,0.01007
16,IOB,0.010224
17,OFSS,0.010326
18,HINDUNILVR,0.010586
19,SKFINDIA,0.010817
20,KARURVYSYA,0.010892
