Rank,Symbol,Volatility
1,ADANIENT,0.002558
2,GLAXO,0.007952
3,ICICIBANK,0.008032
4,VINATIORGA,0.008341
5,BHARTIARTL,0.008616
6,NESTLEIND,0.008643
7,WHIRLPOOL,0.008866
8,TATAELXSI,0.009073
9,AXISBANK,0.009167
10,SUNDARMFIN,0.009495
11,OIL,0.009633
12,ULTRACEMCO,0.009905
13,PIDILITIND,0.00999
14,PAGEIND,0.010019
15,HONAUT,0.010026
16,BERGEPAINT,0.010037
17,PFIZER,0.010067
18,HINDUNILVR,0.010157
19,HDFCBANK,0.010242
20,KOTAKBANK,0.01045
