Rank,Symbol,Volatility
1,RAJESHEXPO,0.004085
2,GILLETTE,0.007998
3,IDBI,0.008027
4,HATSUN,0.008037
5,SKFINDIA,0.008924
6,ALKEM,0.009315
7,SUNDRMFAST,0.010137
8,HDFCBANK,0.010279
9,GODREJAGRO,0.010921
10,SANOFI,0.01152
11,PGHH,0.011977
12,ITC,0.011986
13,PFIZER,0.012476
14,HDFCLIFE,0.012559
15,LT,0.01279
16,SBILIFE,0.012806
17,ICICIBANK,0.012942
18,GSKCONS,0.012963
19,MGL,0.012973
20,CHOLAHLDNG,0.013189
