Rank,Symbol,Volatility
1,ADANIENT,0.000617
2,ERAINFRA,0.00783
3,BAJAJHLDNG,0.008728
4,RNAVAL,0.009315
5,SANOFI,0.009855
6,KANSAINER,0.010407
7,SBT,0.010571
8,AIAENG,0.010595
9,RELIGARE,0.010783
10,EMAMILTD,0.010827
11,HINDUNILVR,0.010963
12,CORPBANK,0.010964
13,MARICO,0.011402
14,CHENNPETRO,0.011481
15,SJVN,0.011847
16,VIDEOIND,0.011849
17,POWERGRID,0.012002
18,GRASIM,0.012116
19,EIDPARRY,0.012134
20,NHPC,0.012191
