Rank,Symbol,Volatility
1,ADANIENT,0.001116
2,BRITANNIA,0.008726
3,BAJAJHLDNG,0.008937
4,GILLETTE,0.009849
5,SANOFI,0.010261
6,RAJESHEXPO,0.010267
7,ABBOTINDIA,0.010603
8,GLAXO,0.010694
9,NESTLEIND,0.010796
10,SOLARINDS,0.01088
11,COLPAL,0.010954
12,MARICO,0.011125
13,DABUR,0.011716
14,CRISIL,0.011797
15,BBTC,0.012382
16,HINDUNILVR,0.012603
17,PFIZER,0.012734
18,GODREJAGRO,0.012919
19,ALKEM,0.012959
20,OFSS,0.014342
