Rank,Symbol,Volatility
1,ADANIENT,0.000577
2,GLAXO,0.004947
3,BOSCHLTD,0.010321
4,RELIANCE,0.01044
5,HDFCBANK,0.010491
6,RELIGARE,0.010914
7,TECHM,0.011334
8,ITC,0.011374
9,POWERGRID,0.011433
10,HINDUNILVR,0.011671
11,DRREDDY,0.011716
12,INGVYSYABK,0.012203
13,MARICO,0.012235
14,TCS,0.012257
15,MARUTI,0.012272
16,ESSAROIL,0.01268
17,DBCORP,0.01278
18,VIDEOIND,0.013081
19,INDUSINDBK,0.013147
20,BAJAJ-AUTO,0.013399
