Rank,Symbol,Volatility
1,ADANIENT,0.000219
2,PGHH,0.005489
3,GILLETTE,0.007837
4,MARUTI,0.008999
5,MARICO,0.009047
6,HDFCBANK,0.009317
7,TCS,0.009358
8,RBLBANK,0.009783
9,INFY,0.009817
10,NH,0.010087
11,ITC,0.010198
12,BLUEDART,0.010428
13,HDFC,0.010443
14,ABB,0.010478
15,NTPC,0.01048
16,HEROMOTOCO,0.010732
17,CRISIL,0.011013
18,OFSS,0.011114
19,EMAMILTD,0.011199
20,WIPRO,0.011257
