Rank,Symbol,Volatility
1,ADANIENT,0.001176
2,KARURVYSYA,0.009452
3,GLAXO,0.011026
4,GSKCONS,0.01152
5,SANOFI,0.011659
6,LTF,0.011868
7,SJVN,0.012099
8,BAJAJ-AUTO,0.012111
9,OFSS,0.012618
10,CORPBANK,0.012678
11,POWERGRID,0.01292
12,NHPC,0.013045
13,HEROMOTOCO,0.013222
14,MARUTI,0.013227
15,TRENT,0.013338
16,HDFCBANK,0.013418
17,GODREJPROP,0.013451
18,IGL,0.01346
19,JSWDULUX,0.013471
20,CYIENT,0.013484
