Rank,Symbol,Volatility
1,BHARTIARTL,0.009238
2,PGHH,0.009358
3,HDFCBANK,0.00975
4,BAJAJHFL,0.010854
5,ICICIGI,0.011045
6,SBILIFE,0.011115
7,PIDILITIND,0.011374
8,SHREECEM,0.011459
9,LUPIN,0.011536
10,ABBOTINDIA,0.011683
11,HDFCLIFE,0.011725
12,BIOCON,0.011734
13,ICICIPRULI,0.011801
14,AWL,0.011849
15,BAJAJ-AUTO,0.012059
16,MARICO,0.012193
17,DABUR,0.012213
18,BAJAJFINSV,0.01231
19,ULTRACEMCO,0.012444
20,ICICIBANK,0.012536
