Rank,Symbol,Volatility
1,ADANIENT,0.000715
2,GTL,0.004754
3,PATNI,0.005595
4,STERLINBIO,0.006197
5,ERAINFRA,0.007871
6,BOSCHLTD,0.008456
7,MAHSEAMLES,0.009445
8,PFIZER,0.009777
9,CRISIL,0.009859
10,POWERGRID,0.010155
11,HINDUNILVR,0.010582
12,COLPAL,0.011294
13,SJVN,0.011393
14,GLAXO,0.011937
15,OIL,0.013124
16,CIPLA,0.013207
17,IGL,0.013372
18,GTLINFRA,0.013525
19,GRASIM,0.013554
20,KSK,0.013758
