Rank,Symbol,Volatility
1,ADANIENT,0.000283
2,CRISIL,0.0075
3,PGHH,0.007504
4,HDFCBANK,0.007933
5,TCS,0.008302
6,LTTS,0.008302
7,GSKCONS,0.00908
8,HCLTECH,0.009241
9,LALPATHLAB,0.009406
10,GILLETTE,0.00968
11,HDFC,0.009802
12,POWERGRID,0.009859
13,PFIZER,0.010239
14,WIPRO,0.01056
15,SOLARINDS,0.010571
16,MARUTI,0.010751
17,M&M,0.010752
18,GLAXO,0.010909
19,CASTROLIND,0.010921
20,BHARTIARTL,0.011016
