Rank,Symbol,Volatility
1,ADANIENT,6e-05
2,BOSCHLTD,0.008896
3,JUBLPHARMA,0.009457
4,CMC,0.011885
5,ASIANPAINT,0.012978
6,KARURVYSYA,0.01323
7,ACC,0.013446
8,DREDGECORP,0.013944
9,SCI,0.014211
10,UNICHEMLAB,0.01428
11,INFY,0.01459
12,SUNPHARMA,0.01475
13,SANOFI,0.01498
14,PFIZER,0.015035
15,GVPIL,0.015265
16,ORIENTBANK,0.015349
17,SBIN,0.015529
18,MFSL,0.015558
19,BIOCON,0.015873
20,GLAXO,0.016001
