Rank,Symbol,Volatility
1,ADANIENT,0.000448
2,VAKRANGEE,0.008384
3,RAJESHEXPO,0.009068
4,GLAXO,0.009225
5,CRISIL,0.00938
6,HDFCBANK,0.009772
7,LTTS,0.009796
8,OIL,0.010107
9,GSKCONS,0.010449
10,INDUSINDBK,0.01048
11,NTPC,0.010485
12,LTM,0.010708
13,WIPRO,0.010927
14,COALINDIA,0.011093
15,HCLTECH,0.01122
16,KOTAKBANK,0.01126
17,VTL,0.01165
18,PIDILITIND,0.011846
19,TATAPOWER,0.011921
20,ECLERX,0.012057
