Rank,Symbol,Volatility
1,PGHH,0.008151
2,GILLETTE,0.011852
3,BRITANNIA,0.013011
4,NHPC,0.013383
5,HINDUNILVR,0.014073
6,BLUEDART,0.014277
7,LTM,0.014672
8,TATACONSUM,0.014873
9,HCLTECH,0.014968
10,RAJESHEXPO,0.014975
11,MARICO,0.015342
12,ZFCVINDIA,0.01554
13,HONAUT,0.015583
14,ABBOTINDIA,0.015612
15,AKZOINDIA,0.015741
16,MRF,0.016447
17,VGUARD,0.016602
18,VINATIORGA,0.016611
19,SCHAEFFLER,0.016647
20,PFIZER,0.016785
