Rank,Symbol,Volatility
1,ADANIENT,0.000931
2,TORNTPHARM,0.010976
3,AMBUJACEM,0.012078
4,WOCKPHARMA,0.012531
5,TATAINVEST,0.014982
6,DRREDDY,0.015155
7,RANBAXY,0.015669
8,PGHH,0.01571
9,SKFINDIA,0.016906
10,ASIANHOTNR,0.017065
11,JUBLPHARMA,0.017188
12,PANACEABIO,0.017189
13,BRITANNIA,0.017304
14,APOLLOHOSP,0.017361
15,ZYDUSLIFE,0.017731
16,HEROMOTOCO,0.018116
17,TMPV,0.018427
18,SANOFI,0.018476
19,SATYAMCOMP,0.018486
20,HCLTECH,0.018523
