Rank,Symbol,Volatility
1,ADANIENT,0.002026
2,GILLETTE,0.007092
3,GLAXO,0.008464
4,BRITANNIA,0.008567
5,ALKEM,0.009514
6,COLPAL,0.00985
7,PETRONET,0.00989
8,BAYERCROP,0.009917
9,LUPIN,0.010026
10,HDFCBANK,0.010486
11,NESTLEIND,0.010509
12,DABUR,0.010938
13,PFIZER,0.010975
14,ZYDUSLIFE,0.01117
15,DRREDDY,0.011365
16,ICICIBANK,0.011553
17,BAJAJ-AUTO,0.011732
18,TORNTPHARM,0.011882
19,MGL,0.012006
20,ULTRACEMCO,0.012187
