Rank,Symbol,Volatility
1,ADANIENT,0.000545
2,COLPAL,0.007723
3,BAJAJHLDNG,0.008464
4,CAIRN,0.00859
5,OFSS,0.010023
6,GILLETTE,0.010131
7,VIDEOIND,0.010252
8,ITC,0.010452
9,HINDUNILVR,0.010777
10,BRITANNIA,0.010787
11,POWERGRID,0.011003
12,KARURVYSYA,0.011351
13,ASIANPAINT,0.011434
14,APOLLOHOSP,0.011667
15,CRISIL,0.011798
16,JSWDULUX,0.011813
17,PGHH,0.011924
18,VIJAYABANK,0.011955
19,TRENT,0.011965
20,3MINDIA,0.012258
