Rank,Symbol,Volatility
1,ADANIENT,0.000359
2,FORTIS,0.010452
3,SJVN,0.011831
4,OFSS,0.011889
5,BOSCHLTD,0.012667
6,TRENT,0.012712
7,CRISIL,0.013403
8,PFIZER,0.01346
9,INFY,0.013783
10,ZYDUSLIFE,0.013799
11,3MINDIA,0.014444
12,VIDEOIND,0.01453
13,CASTROLIND,0.014606
14,BEL,0.014821
15,PGHH,0.016145
16,PAGEIND,0.016251
17,MARICO,0.016649
18,GESHIP,0.016819
19,BLUEDART,0.016941
20,JAGRAN,0.017155
