Rank,Symbol,Volatility
1,ADANIENT,0.000415
2,GILLETTE,0.010058
3,PFIZER,0.01064
4,BOSCHLTD,0.010642
5,PGHH,0.010667
6,SANOFI,0.010724
7,JSWDULUX,0.011597
8,MRF,0.011863
9,DRREDDY,0.012061
10,GODREJCP,0.012544
11,KANSAINER,0.012609
12,NIRMA,0.013439
13,IOC,0.013588
14,GSKCONS,0.013675
15,ASIANHOTNR,0.013727
16,PUNJABTRAC,0.014066
17,APOLLOHOSP,0.01449
18,BERGEPAINT,0.014982
19,KPIL,0.014989
20,CARBORUNIV,0.015027
