Rank,Symbol,Volatility
1,ADANIENT,0.000409
2,GLAXO,0.008228
3,GILLETTE,0.008758
4,PGHH,0.008993
5,HINDUNILVR,0.009798
6,COLPAL,0.009822
7,POWERGRID,0.010044
8,CRISIL,0.010239
9,HDFCBANK,0.010849
10,DABUR,0.010856
11,BLUEDART,0.010965
12,NTPC,0.011302
13,ASIANPAINT,0.011781
14,LALPATHLAB,0.011861
15,BRITANNIA,0.012004
16,PIDILITIND,0.012121
17,BOSCHLTD,0.012534
18,ITC,0.012573
19,INDUSINDBK,0.012596
20,JSWDULUX,0.012737
