Rank,Symbol,Volatility
1,PGHH,0.010673
2,IIFL,0.011396
3,TCS,0.011785
4,CMC,0.011822
5,GLAXO,0.012315
6,DBCORP,0.012524
7,HDFCBANK,0.012532
8,KARURVYSYA,0.012894
9,HINDUNILVR,0.012922
10,GRASIM,0.013635
11,COLPAL,0.014351
12,ACC,0.014449
13,SJVN,0.014789
14,ITC,0.014989
15,HONAUT,0.015198
16,MPHASIS,0.015297
17,AIAENG,0.015343
18,INDHOTEL,0.015665
19,MARUTI,0.016039
20,PIDILITIND,0.016449
