Rank,Symbol,Volatility
1,ADANIENT,5.4e-05
2,JUBLPHARMA,0.009035
3,BOSCHLTD,0.01072
4,SCI,0.01345
5,PFIZER,0.013882
6,ACC,0.013949
7,DREDGECORP,0.014128
8,MFSL,0.014319
9,SANOFI,0.014583
10,GLAXO,0.014644
11,ASIANPAINT,0.014648
12,GVPIL,0.014963
13,KARURVYSYA,0.014978
14,UNICHEMLAB,0.015231
15,JBCHEPHARM,0.015375
16,ONGC,0.015496
17,INFY,0.015496
18,ABB,0.015542
19,BIOCON,0.01561
20,IGS,0.015729
