Rank,Symbol,Volatility
1,ADANIENT,0.000343
2,BOSCHLTD,0.00888
3,SBT,0.008996
4,VIDEOIND,0.009151
5,J&KBANK,0.009286
6,3MINDIA,0.009329
7,COLPAL,0.009825
8,HDFCBANK,0.010245
9,BRITANNIA,0.010546
10,GILLETTE,0.010791
11,SUNPHARMA,0.010842
12,CONCOR,0.010976
13,OIL,0.011001
14,LTF,0.011031
15,TATACHEM,0.011295
16,ULTRACEMCO,0.011317
17,GRASIM,0.011493
18,KARURVYSYA,0.011517
19,KANSAINER,0.011585
20,IOC,0.01165
